voltage,current,temperature,state_of_charge,internal_resist,cycle_count,cell_imbalance,power_output,charge_rate,age_months,fault
398.9181009072054,31.86909437927467,36.28227269882904,11.164621319491777,0.06444766648058214,522,0.024345112455462368,30.004803972509112,1.9257591130361196,0,0
364.4736519981152,75.65690083983424,43.46917508176156,36.04876175579929,0.10819802541353546,972,0.1955536381735764,45.755454564480665,1.1673946934448116,22,1
353.56876547144634,61.87106106917555,27.196837248504817,46.06442548885832,0.04031694109314487,577,0.020700980533805625,40.15594786571593,1.7171774628891172,18,0
404.24226208321693,58.803976908582925,26.306510434820133,49.392792471987995,0.054113155630286215,24,0.02163300932378734,65.52345280456356,1.9099847608675184,33,0
364.5235585404767,22.492348877700152,23.268665972523728,25.44160640615397,0.034464029358247446,800,0.014280838727565446,41.343920461265995,1.9541002291527394,75,0
363.51025131227306,27.224749058102496,23.73971875576532,65.49151131107178,0.04632577724295866,802,0.01783827537944034,56.79200434431956,1.9465771997589028,73,0
351.85285162707055,28.341186810029782,26.532955046405547,86.18512686432268,0.05643970625653286,215,0.01739904008401027,60.26017074714814,1.758732327118033,81,0
354.81841336668407,1.0581035409915387,20.50231551307775,71.96296716380618,0.04747492305007268,831,0.009831947151596602,51.86049016801607,0.8503703949201366,63,0
331.09419234819455,52.47460084773248,28.095767853197344,81.91582090406118,0.043364026868696406,248,0.020005971413395933,42.443016173347985,1.9849708185547041,7,0
380.6100112940789,2.2193744733150638,15.86398135884184,41.33871639597035,0.036419525512995626,428,0.023961013446908035,44.08626488250798,1.5811119890994785,73,0
385.489683397634,45.30876039784661,25.77827011336182,85.98011642404853,0.042201567510014144,832,0.011253998534550589,64.08226459906172,1.7174304877975195,42,0
376.23005565513057,78.06249400351362,20.97817283690587,10.511643117347537,0.050318695396131576,626,0.0189148002044363,57.9350504454981,1.6190259619407066,13,0
369.2120484897676,53.80914863015623,23.1948958517095,84.50149903379051,0.04908979500808684,664,0.02360899423546112,72.03360939413301,1.1885957225436719,82,0
326.1367049747337,36.37725985820079,47.37435486992698,12.484670366252695,0.07140800332713647,497,0.149498525231684,39.91498486463472,1.128268623393716,7,1
371.02224562575367,46.496926160497225,19.621923559786985,68.14814578437955,0.046432064768173006,692,0.025094559710844157,55.131723493619994,0.8866211545519538,66,0
369.2914170195536,68.42571206045379,21.599061328424042,28.546415419849914,0.02781989263820386,460,0.010826469098663015,55.901881589298014,0.33806088817271096,1,0
373.8165731320167,55.20603798081809,35.71282703859757,54.41858895858813,0.12621668244500023,188,0.15117489445750573,50.63810984257544,1.2958771701998717,82,1
371.74738935258813,31.297594474369877,31.557631023012718,46.38055896119799,0.06583161255516506,161,0.01598386867136739,56.745297797016946,0.7108175366439748,4,0
357.3435623156586,51.25237563073145,15.244231088149808,96.19216615350153,0.03267114562961388,142,0.013670748411756094,54.80960387464062,0.4646960869893545,73,0
373.42778075947126,48.81605766885462,42.14482541240561,39.08168295356761,0.1494123482339257,453,0.1364731456825084,55.09949615275971,0.5974666075211136,32,1
363.10249437424784,24.470204887092336,29.209121358996263,69.807921577806,0.06779556632795933,849,0.021338333548636103,43.9921454662493,0.8356639762680017,47,0
,70.61807431333932,30.629123080369478,56.53713285766199,0.044119212140859496,361,0.025165344004639493,38.69158460618517,0.11486531054503873,14,0
370.88351954732593,-1.2146495449490828,30.80199928317163,44.10134123783245,0.05423434433207955,667,0.021629940890482813,31.397724109971872,0.7634537311475271,5,0
367.1546820198608,50.88318108987397,35.782982934717396,68.59849820976649,0.12045208685959999,308,0.1208095979923691,39.11503726942789,1.310955925410719,11,1
373.1263348579911,,20.66932451355678,22.580410604922655,0.04750265328634442,533,0.024058125439995852,72.52175202241652,0.4807147474572039,72,0
389.6023640564272,35.586451659534355,46.93419059902769,75.94547841879661,0.11596580219213659,490,0.09664883432666385,44.86392805607244,0.5037893209566884,69,1
370.2796293613129,32.108473284736775,16.14985750433309,62.775678315177075,0.04086442764597862,504,0.02478398552882841,64.02084317857128,0.398571021735339,60,0
381.81990601237504,97.04406060528726,,79.32842598073717,0.0768103028811294,7,0.02504798567424864,49.301536000001526,0.55324998989421,29,0
368.86001008634247,36.688684391243115,19.53717434891191,77.8903463127674,0.07398539376901277,951,0.018380545579385746,46.28158355933739,0.15007226257043987,81,0
359.5165018921865,41.07470407011111,22.16848793616158,52.85741147965063,0.05230733190445141,663,0.027268185526314832,60.53570978538458,1.9590969620176775,33,0
354.7837269660579,54.82772883599273,24.388218708861896,47.642497706054954,0.07930011114008431,267,0.016952964589284282,49.25256039785227,0.23019250954497245,15,0
375.7402607274659,40.381820291889184,18.83557772475545,87.02141728219232,0.04636474041337921,151,0.012549224784282647,47.39073618965078,1.4836784419170812,46,0
378.7190293176144,34.38084748940612,31.812867542578793,92.09179346163458,0.03757184185898285,640,0.020519584149218343,50.14775636911427,0.6126080305671157,10,0
357.57571116309566,34.702230796274286,18.678975832460978,47.748596037775116,0.05881197014522377,871,0.020461733923327827,45.0468088590058,1.0444835403923383,21,0
358.4317420921853,42.868418388324116,26.542438838425422,93.6410906345665,0.058064097594850365,496,0.017053773823839897,63.790205108208674,0.7307829717655607,1,0
391.06877900755666,70.87661696635315,16.478385532130442,92.91907997941772,0.04852327222974288,667,0.029182115474015,43.73683191730353,1.944246461749607,0,0
390.5683580203038,51.097665991888384,25.761987170388668,21.668390190789218,0.06654250301448494,135,0.015438345206160213,55.40602195123092,0.7814814751898936,36,0
364.12280231998756,81.4162388207859,35.066224819255524,51.781833367884396,0.08815990479994815,258,0.12190238508468948,66.07138537277858,0.9507965690320688,30,1
348.17194478247546,73.45610575600732,46.23045768328387,82.48668668504797,0.12605999873402457,592,0.1388484864386541,55.65062415906415,1.978507251599479,4,1
385.8888295994986,72.20784397256142,24.60949981312464,23.47783712172238,0.05368057967188029,968,0.014482436519926435,52.86550882326013,0.28840253364255874,65,0
391.76435789182864,55.76258115180933,22.410275648067596,31.63665281586394,0.05372180308504486,115,0.016151517518784263,41.78556568354391,0.6617311925090439,59,0
379.3668207984561,53.97452066130883,27.47873204549444,59.79533345879233,0.048174178980613394,954,0.020967979671497584,44.45926985205439,0.8323011198640069,50,0
378.0605674888356,63.591869106003195,38.30346299905182,20.97186884609743,0.1203817170186097,114,0.13096779328842484,59.84453458198864,0.954450580426369,21,1
323.96643608048504,69.02511542238375,40.790490582967564,40.290106976967664,0.06459137451083405,365,0.1390388906753131,34.187721218682626,1.9189830121145692,55,1
359.02197979580706,24.965740108395117,29.728905310070893,56.32430144628936,0.04211744551576989,330,0.03182413659520174,70.49000146613025,0.8253975649716181,29,0
383.61489936437613,60.49841113169723,24.00716382391476,81.23157921230992,0.04981015890230567,104,0.021189706656508073,47.923335070124146,0.634930521412947,61,0
355.56015911573127,42.23730986253614,24.656886279224445,24.192352856652697,0.05023258699435803,545,0.02006511687857526,70.05480665301877,0.6971177344574755,45,0
388.1630160838991,46.03561651170176,18.899762564470777,74.9431827995911,0.04468864591350204,147,0.021681616553931426,42.79301325712464,0.33998444873650324,34,0
357.45916835089844,56.01006134001493,29.879241112373492,95.30698197793923,0.04943643162630958,658,0.021622613691696036,48.64658727952555,0.3674035594732671,32,0
379.08863726384396,16.87036430371498,25.484177077744402,28.631709970032098,0.03736770124631482,623,0.015810571134195938,41.56219636000224,0.5599738789441162,32,0
372.3560560267912,81.7891117376287,28.123832369863386,30.444417652373616,0.0546244491854803,375,0.01184582515060128,36.5225478936881,0.4269081342104353,72,0
358.72325701111987,42.75025540320603,23.06671733378535,80.60431167533578,0.02690933737678023,629,0.02551510099516882,59.40509526602112,0.7416022439037206,58,0
370.24113726303153,38.41698834989258,15.962635190265813,22.10093879667673,0.05401173069217814,737,0.02277279009193812,49.251612693267006,0.36630551754921936,25,0
351.43926148733163,61.009924716129206,47.7284812480044,52.3230774055949,0.10492814212767648,58,0.11907074194840142,64.88004498105776,1.174669017841078,1,1
375.1821149000729,58.07686823752584,13.381918264547306,47.21055042513237,0.05035883752833181,200,0.02179269663787914,54.20758696544119,1.9062371535550273,43,0
353.4591342317668,26.52972481126878,23.638377840173337,56.01600042687109,0.047556363953956605,850,0.01666828112310205,39.232659773446,1.0463891176316626,19,0
375.9260251307059,81.26101295295445,30.828752059864918,56.7130572432138,0.03838181354807267,677,0.01659165826199986,49.04920709035881,0.9483713317797551,4,0
379.6591097595967,27.182478054677787,19.50904325313414,60.19853382368308,0.04379234087586458,920,0.0213516601064206,39.67474346827467,0.45293108469787957,24,0
389.62671049880714,46.15130801772631,34.041637341535356,83.62291296591327,0.044099978467085216,667,0.021441114703584722,53.978829136974866,0.5225191203586149,17,0
349.6002009571846,16.60983137750238,19.973170354733632,48.54188191525251,0.04466074657657438,992,0.032885383943362004,41.771245713577905,1.2816619451755442,55,0
379.1221115649239,93.43124496280052,15.927077340486079,29.40158297703404,0.05889641980562161,298,0.013707718220294523,47.02090835097616,0.32383992134078726,79,0
362.55103908434455,61.18583052104277,19.035744831012824,80.72066352524662,0.05233278675577159,357,0.020493885835810344,50.63364256373233,0.43626321959484793,2,0
389.52410883344265,41.793400628654474,27.965380907772033,98.13594990926092,0.03859456472036325,620,0.027260574940428252,38.323460799428275,1.212288646463816,49,0
364.05278890364843,48.25269006972061,23.809042156796167,21.324524428173472,0.046521003760676895,525,0.010995980431621226,47.24187656667653,1.4967552501912522,18,0
368.9634617226973,27.625142649163067,28.50005849088034,33.441241145481115,0.0572860612193332,537,0.006194489718200967,63.925080181041785,1.8895689655441594,29,0
385.9121700507926,67.90824943570897,31.010281368987513,97.96392614091376,0.04139768788769363,664,0.018242249999682707,55.52411645095181,0.43601131814544036,72,0
361.3664913420058,18.71903314359923,19.878633984574925,29.937219125179407,0.07205538517769286,734,0.015682171181769844,60.932944255854004,1.4635711113198495,63,0
350.18978554498415,63.23668180036396,,48.01114218204248,0.05477952809574927,696,0.01292959788849415,38.07053545489808,0.5619937855900621,52,0
323.3891823911316,30.465929473097397,17.7719489380286,17.528834326807527,0.0558214129261038,124,0.02053332422259718,46.68685137715054,0.40455988372030527,1,0
369.3758549503486,77.79961444381738,20.083469724655018,37.45859584188952,0.05097888772067995,478,0.020707147761030237,41.37980653674967,1.6598575518971297,45,0
336.24855106589223,36.43091978232021,27.289278344510674,33.32723195167391,0.05292006370232395,986,0.017688908904613273,55.12061863739517,0.6661909751901095,6,0
341.32712296303447,,43.76040349569259,96.19074049595035,0.07866372701388105,153,0.15141535821710864,33.53207831527279,0.7302154151791392,69,1
347.59680034532795,82.7387949540265,40.90036963724127,22.65249982565212,0.10731199882910117,909,0.17098748999397517,55.00177021586342,0.852108631179515,64,1
378.5003010375476,58.56895771257238,26.91043754634968,37.89959850119317,0.04798172907533066,193,0.014543498957484895,60.98677885346771,0.18752541475154355,45,0
364.70850614199327,61.476366482702545,23.015618391714526,17.170517548285588,0.06048563657387233,581,0.023676834493547082,54.23329644939557,1.767392113024133,41,0
350.143822784245,49.232827102307105,38.7960014725582,70.47836373635747,0.06534710120595445,63,0.010748888551535706,46.374064479383094,1.945115879885066,28,0
363.2962654381877,41.64484635523526,25.49560413199285,98.76513356623451,0.06550537302813235,921,0.016067909951019442,63.395238757323796,0.4902110376880615,68,0
307.6744556889811,56.04837343276829,47.32602070672032,23.786463256866647,,673,0.08699405290970061,44.84267489490247,0.2442767863807981,76,1
372.74708508445144,51.98920566424686,20.233975089625552,66.44661531970699,0.04643098555398899,822,0.014626406481147495,50.75479589859514,1.0310650202873262,78,0
399.16607649831957,61.83162770464787,24.35193536917547,23.798549992424,0.051555377429836825,403,0.025158151869232204,53.945533523955966,1.3509769826891838,0,0
389.5663955174387,78.52157573348596,,30.383848430945918,0.03843468221413355,104,0.011040889966061432,39.12994889500718,1.0374205744760225,76,0
319.52066811212734,45.16499239540287,40.09462371489515,58.7966102916087,0.1427767126040616,231,0.119820871944945,65.61888070137975,1.3398843473733049,74,1
334.87354631084435,39.65522456393529,31.172747343365522,95.47452716656737,0.11062903151004266,693,0.12071572567121477,52.952263100359374,1.9071491809541776,75,1
322.1328873850573,33.106263078852926,37.979175602757955,52.760890692719414,0.0735612289101281,419,0.09176770707133437,56.91969747682707,0.7297605487246221,30,1
332.3728209933796,54.95901311176858,46.077691456383135,50.546077406716535,0.0917143243818832,187,0.13945764717719827,46.441275633822855,1.7877778321816198,19,1
354.4427893232706,67.80853095140348,29.605638623416432,22.327267766487616,0.030339130408261767,642,0.01814906017803165,50.783268888916886,1.1348029170971503,72,0
356.74599036848275,43.01469093575422,21.845655507593822,60.71722813407373,0.043248623082278316,952,0.021253582317272757,51.979795219131795,1.4549097402524795,76,0
378.17655818933156,58.23650145220685,21.78027413640151,51.62041093439088,0.05093600769003122,245,0.026848174146897684,49.978472031195075,1.6810731009118314,4,0
375.49960545135633,39.82683987211057,52.94656572525232,40.11374667699351,0.061263549298873426,802,0.11868315980063535,55.751788560688524,0.6060803620647335,41,1
354.30469193335205,59.609284345044415,28.159493560900067,75.75871082594178,0.059036917290861635,99,0.02500906424862051,49.36101033961258,0.774905392825945,74,0
346.25790308417106,36.57620401461004,32.186484411230644,36.81253550890196,0.03426542709137903,922,0.02039445938138308,40.59105604991997,0.17611165697852654,54,0
382.3144058661232,59.451177917670336,20.483359491920105,91.2595911481137,0.07084062092723278,775,0.01126191441297863,43.82368531412479,1.5805396710930393,31,0
385.0129950135272,43.583438943391585,25.482331045685804,88.54603508592298,0.04730564693840918,371,0.02195616167813963,40.49693700591972,0.23451338775222713,48,0
376.9788993909459,7.647060016588526,52.7976089795451,53.79435003772592,0.13647888995132512,92,0.13155754519288834,51.109584990157664,0.8985982774253867,38,1
345.2156674325667,54.043907751717015,50.460261363246204,91.71866741897244,0.10223454932500448,991,0.12057246373707466,71.46026205524018,1.6555449231695285,4,1
353.03792477077207,57.30906478338063,30.025569467422844,96.53996274875966,,851,0.017740743486500104,50.821218026861644,0.2959751673574943,4,0
382.6761047052083,41.47564411756014,24.564367308209864,13.275157241197494,0.06639540145743218,824,0.019693810562683628,38.46205686641009,1.987494837495643,3,0
393.78106117421504,15.258424048833454,27.51200399620093,86.71967951161344,0.04297458835293287,498,0.02604992363536414,47.98620388834165,1.1725078539739313,40,0
371.0815260724462,60.241940103098244,18.141200766006918,46.224370875373545,0.050558329890238694,73,0.011744892312559098,51.85546462528541,0.3374896120975618,51,0
372.7732543353317,46.50821774567956,62.10652374750611,99.56800471519158,0.11615143249158112,977,0.11158045364616355,63.78401560973904,0.12705362783353105,4,1
363.8752197025366,47.09881901544382,26.870339211273492,40.86229507128168,0.03885774119048016,374,0.024104750033620483,65.44923950327907,0.7390056363775199,75,0
364.522048082675,52.561719340007535,24.222031130108707,84.98680637955525,0.032698739751806816,800,0.02589943874440101,52.55494469974358,0.5190318622423956,5,0
373.85703530226533,68.84404723579604,54.009052810041105,29.829373979801993,0.11222858824803697,66,0.11616095387271738,64.19601107320916,0.9807273877661552,37,1
371.55142608851,29.68401818701775,24.905558028059332,93.71833280892798,0.04999393295697088,729,0.01907819738100416,38.003220769634275,0.9855944332495555,50,0
380.8072220532408,30.209061073431286,35.010757487462186,76.84006405245587,0.05889258549322528,82,0.022523692511090338,48.530421579024896,0.39618210857493563,7,0
355.3200469367526,65.40449123613328,35.86944675335546,35.54482438276522,0.06281269789194278,742,0.02536276384888938,64.34860824848268,1.3519538652576215,72,0
363.6918043952408,78.68789998285186,22.019602496124612,71.857751952884,0.03591915181217572,745,0.019879265673004,44.07645987478439,0.8836166908843078,5,0
346.50520965259636,70.44482010956615,25.70529884216539,49.18562997986011,0.04140036054451926,102,0.0182944563715595,34.20524309776077,1.3025369734742427,80,0
370.0800674091738,46.3136601889079,24.87242847320399,87.34936302742962,0.04429683095915351,504,0.024691906599333357,42.47028262263113,1.7410622147818209,44,0
338.25553356303647,36.7473736303073,38.16899622961928,10.534626375291236,0.08155651930156896,385,0.10343004856557377,56.984905733068516,0.4218914807056232,28,1
374.65312469697164,74.70090179065919,28.352027361534486,57.100707313764936,0.060365811343913806,725,0.008285030479213163,42.47895313587946,0.9227014183486097,82,0
365.5303037345315,76.17937349004822,25.10772496947823,71.31345207798292,0.06192210771324089,665,0.020965175479634682,36.873760723166065,1.6985550091783417,26,0
,41.860782027697546,28.665939545219903,45.715946457466565,0.06760283893417723,918,0.024262568191652848,36.70848053169257,1.4723045549572564,81,0
364.6273029443269,68.32663147704493,46.912821870305635,52.595984528224776,0.0655540716699202,497,0.084533590002162,56.53868912607853,0.6802404226421691,68,1
371.3381044445428,72.20877575071619,31.482017027276243,31.59729857071539,0.04142465029414429,160,0.013195974026056337,72.86135579943178,1.5369036474642357,5,0
334.3982926715028,25.855521853285374,46.35889120343757,47.570235217689124,0.09638758745897752,27,0.12726899691668234,49.15482001943096,0.8257577788011637,83,1
370.6646014992565,26.643857273858846,17.069380730443733,92.89922563545933,0.0645003169928058,990,0.022649945536435914,47.759793651612625,1.9456006659800147,25,0
380.94221780720886,49.22220013332318,17.841093388470192,44.614658105719556,0.04120995593740061,386,0.01859109690872139,50.098755839826104,0.5841688959535744,47,0
,18.60658097399556,24.777567276550265,98.9594815039081,0.05173689694204514,180,0.025102894100812935,27.70294474537757,0.4385368931980176,70,0
386.0223672686791,39.21276181311343,22.440144450687974,51.89558722487472,0.04792118288716987,572,0.01571820431397181,50.032689156053046,1.7694221739741414,39,0
383.2229724888872,50.24182510273901,20.523011771004875,65.84168448455002,0.04524985262973065,169,0.027528990022250486,56.751540294902085,1.0438958405009096,3,0
373.92423915623,45.028472827680005,26.7372038740167,10.417206244633405,0.05237255107384394,706,0.01618595614175886,52.440520759710466,1.5138033109185876,72,0
386.9036630581779,14.07105487508683,27.177986194952528,26.829294326698474,0.047031396012887416,833,0.027105737979669725,54.78019161756319,1.9053448514921525,61,0
359.40217761411924,61.86038088421006,26.234684527010167,42.01395158596672,0.046324483354499395,890,0.02454758179825336,47.807657511563185,0.47485353083663084,47,0
341.08866284109916,40.7689265100805,39.68301752093623,39.518746880540526,0.07514446308537542,255,0.10766960940734495,31.127549897157458,0.2902778810544178,83,1
344.7861299942209,,50.69768562350902,74.73551985373764,0.09851512976511442,942,0.14298749634702798,43.74515004967036,0.5113711059809126,50,1
335.4626875158309,57.194293213430115,58.06897023499329,59.37104925349098,0.07042595160174614,604,0.12099715041191193,56.46245419826766,0.318023781421374,13,1
,51.807428643039685,18.748905540739294,29.50661725184213,0.04605682543872181,813,0.01791673960136042,54.1076960966735,1.9278120828681566,48,0
354.9818114986434,65.01193165489578,27.2705710565719,64.50586508391709,0.04847622480465127,798,0.030120784648793225,53.570304441701104,1.4555109194887224,17,0
368.77572824006404,49.23017380500651,26.175927603770567,21.800902122690523,0.04059449558766921,313,0.025574199674316515,56.32931979008885,1.3460676797625213,13,0
364.579335840411,51.43500509687742,16.49528921735047,88.0681288563389,0.05335490643862806,270,0.021672637485047105,54.482618861769645,1.9080647414184115,1,0
354.43188979942636,56.29502817165948,20.47566133975602,77.47131053469663,0.05305690769842541,393,0.010507555387352456,59.25180816321542,1.959052436639388,1,0
